text,emotion,source
Why am I sick? *looks at other tweets* oh yeah sex...  #lame,sarcasm,tweeteval_irony_train
For some reason I feel the classiest when I'm wearing $3 fake pearl necklaces. ? Lol,sarcasm,tweeteval_irony_train
"@user Also, I would not that my tone was joking, though it's difficult to properly convey that in a Tweet.",sarcasm,tweeteval_irony_train
Hmm...Scott Mitchell v Tony O'Shea or Phil Taylor v Raymond van Barneveld...what a difficult decision!!!  #DartsWorldChampionship #PDC,sarcasm,tweeteval_irony_train
A well known sci communicator is exaggerating the claims of a study into PR exaggerating the claims of scientific studies... #irony,sarcasm,tweeteval_irony_test
"Oh, thank GOD - our entire office email system is down... the day of a big event. Santa, you know JUST what to get me for xmas.",sarcasm,tweeteval_irony_validation
#Fact: #StarTrek adult onesie meets clothing requirements 4 Walmart employee. Just put on yr vest & a smile.,sarcasm,tweeteval_irony_validation
Love these cold winter mornings 😬 best feeling everrrrrrr !,sarcasm,tweeteval_irony_train
The @user moderation queue is flushed once every one planet Miller hour!,sarcasm,tweeteval_irony_train
"Welcome to metro RT @user ""Thanks to Seattle Prep for finally removing their starters up 34 with 3:30 left. """,sarcasm,tweeteval_irony_train
@user have fun at that...,sarcasm,tweeteval_irony_train
"Today I'm standing at the front of Tesco wearing an Elf's hat, saying hello to customers and getting ignored. #dreamjob",sarcasm,tweeteval_irony_train
"burger king hacking (07/13 and 11/13) was the weirdest and funniest, definetely",sarcasm,tweeteval_irony_train
@user @user he captures the spirit of devolution so well,sarcasm,tweeteval_irony_train
"@user How do you propose to determine ""sides""? I have both black and white family members. #racewar  #LoveNotWar",sarcasm,tweeteval_irony_train
"The silence in #TimesSquare for #EricGarner last night is only broken by #NYPD siren. , watch on ifussss app.",sarcasm,tweeteval_irony_train
Yay for my family leaving & going to Seneca & leaving me to fend for myself.,sarcasm,tweeteval_irony_train
D-1 test first day ✌️✌️  #read #book #งวย 5555 #doing #home #work =_=,sarcasm,tweeteval_irony_train
Where's the Good Governance that we are ordered to celebrate on Dec 25th ??? #goodgovernanceday #Christmas,sarcasm,tweeteval_irony_validation
Two hour drive this morning with the instructor.  Oh yes..  #scaredshitless #yikes,sarcasm,tweeteval_irony_validation
"@user Now, now, Islam is the ""religion of peace"" and only Christians can hurt anybody!  Get it right!  D:",sarcasm,tweeteval_irony_train
@user Sig-ni-fi-cant witter,sarcasm,tweeteval_irony_train
Reunited with my pump this morning. #yay #not 😣,sarcasm,tweeteval_irony_test
"BJP-CONGRESS nt disclosing detail of 3600 cr. donation received,still Media/Bhakts questioning AAP  #MufflerMan",sarcasm,tweeteval_irony_validation
"@user (281): If I had feelings, you would have hurt them.",sarcasm,tweeteval_irony_train
The shadowy Investigatory Powers Tribunal says tapping of major Internet cables OK. That's alright then.,sarcasm,tweeteval_irony_train
Can't wait to see all the ig pics of people bragging about what they got  #noonegivesafuck,sarcasm,tweeteval_irony_train
@user sounds like the LA end of days!,sarcasm,tweeteval_irony_train
Today should be fun,sarcasm,tweeteval_irony_train
"@user wow, that is some fluent finnish",sarcasm,tweeteval_irony_train
"Balak to Balaam: ""Come now, curse this people for me..for I know that he whom you bless is blessed, and he whom you curse is cursed.""",sarcasm,tweeteval_irony_train
"@user Re: Xmas: ""Christmas"" is itself an abbreviation of ""Christ's Mass.""  @user",sarcasm,tweeteval_irony_train
Cool.,sarcasm,tweeteval_irony_train
"Sarcasm incoming: This weekend is going to be such a great time being grounded with nothing to do but homework, gunna have a blast!",sarcasm,tweeteval_irony_train
@user haha I'm going to have fun with it next year.,sarcasm,tweeteval_irony_train
"@user Things to complain about on Christmas day. I have a pimple in my ear"" @user #ThanksObama""  #LegitReasonToComplain",sarcasm,tweeteval_irony_train
@user clever you!,sarcasm,tweeteval_irony_train
@user We all have our crosses to bear. LOL,sarcasm,tweeteval_irony_train
Girl put your records on. Tell me your favorite song.  #inasong #myfav,sarcasm,tweeteval_irony_train
@user There's a surprise.,sarcasm,tweeteval_irony_train
Having to be up in four hours sounds great,sarcasm,tweeteval_irony_validation
I'm so different when I'm back home... I blame the work crew #rowdy #banter  #toomuchlove #360family,sarcasm,tweeteval_irony_validation
Event technology session is having Internet problems.   #HSC2024,sarcasm,tweeteval_irony_train
"Dear Dr. Diaz, gravity does not exist, Einstein got it wrong. I wrote a book explaining my theory, let me know if you want to read it",sarcasm,tweeteval_irony_train
@user @user sounds like flat 8 are having a wonderful morn!|#HAH  #WOTWOT,sarcasm,tweeteval_irony_validation
"Guess its just me, brett and my mom this year. Gotta love my family!",sarcasm,tweeteval_irony_train
Thank you @user for live tweeting my morning,sarcasm,tweeteval_irony_train
@user The person who wrote that is clearly a bit of a tit,sarcasm,tweeteval_irony_train
"Oh materialism, how I've missed you.",sarcasm,tweeteval_irony_train
I always look super cute when guys come to fix stuff in the condo,sarcasm,tweeteval_irony_train
Love waking up to grumpy people,sarcasm,tweeteval_irony_train
@user To the officer's defense...that was a very scary looking phone.  #BlackLivesMatter,sarcasm,tweeteval_irony_train
so proud of my artwork 💖😇 #proud,sarcasm,tweeteval_irony_train
Like u go to Williamsville east ur parents hand u money but ur so much better than everyone else hahaha,sarcasm,tweeteval_irony_validation
... @user slaying in Igloo Australia's home country lol  RT > @user Nicki is SLAYING New Zealand!,sarcasm,tweeteval_irony_train
Taking Over the mansion with the Mexicans @user,sarcasm,tweeteval_irony_train
I love waking up at 8 am on a Saturday morning after going to bed at midnight,sarcasm,tweeteval_irony_train
Nothing makes me happier then getting on the highway and seeing break lights light up like a Christmas tree..,sarcasm,tweeteval_irony_validation
itsfunny bc people think im quiet|but im just listening toeveryones convos|and figuring out ur weaknesses|todestroy u later in life #sarcasm,sarcasm,tweeteval_irony_test
Love this weather,sarcasm,tweeteval_irony_train
Yay jury duty 😒 #sarcasm,sarcasm,tweeteval_irony_test
@user only children at home status. Woohoo Isn't it fun...😒😔,sarcasm,tweeteval_irony_train
@user @user @user |Thats a twist|Algorithms to cause more congestion & increase pollution|Too bizarre to be true #not,sarcasm,tweeteval_irony_test
"@user WOW, so now things are going to change? Never heard that before from the opposition. Please vote, it works so well",sarcasm,tweeteval_irony_train
"Grandad is watching absolute shit on the telly. No seriously, It's on a channel I've never even heard of?! #FunChristmas !",sarcasm,tweeteval_irony_train
"Sony got hacked again? Oh man, big surprise... :",sarcasm,tweeteval_irony_train
Ohh he can climb a rope? Just like every other commando? Super talented.  #TakeMeOut,sarcasm,tweeteval_irony_validation
I should of just made a canvas of coffee stains and be done with it. #art,sarcasm,tweeteval_irony_train
I'm glad Andy can tweet all day but not text me back.  #loved,sarcasm,tweeteval_irony_train
"Nothing like waking up to 50+ financial formulas! Yay, for corporate finance comprehensive finals!  #finalsweek",sarcasm,tweeteval_irony_train
OMG YES. 7:30 FINALS ON A FRIDAY ARE MY FAVORITE. 😍❤️💁,sarcasm,tweeteval_irony_validation
"@user @user ooh, that looks like so much fun!",sarcasm,tweeteval_irony_train
Those were some great last minute substitutions @user,sarcasm,tweeteval_irony_train
Nothing like the 24hr swing back to being a day walker to make you feel like a million bucks...  #shiftworkerlife,sarcasm,tweeteval_irony_train
I didn't know the story of Noah had transformers in it. Man the modern biblical tale killsssss it.  #whatarethelivingrockpeoplefor,sarcasm,tweeteval_irony_validation
What an eventful weekend,sarcasm,tweeteval_irony_train
"Sure, let's go back to work on my day off after after just leaving four hours ago. Why not? #fb",sarcasm,tweeteval_irony_train
I'm over these white hoes,sarcasm,tweeteval_irony_train
"Does the word ""counter-productive"" ever mean anything to people when they sit around and dream up ideas to double their wage?",sarcasm,tweeteval_irony_train
"Wearing my @user rangers shirt, flipping off a crowd in his hometown of boston. So much",sarcasm,tweeteval_irony_train
Lol boy i just wanted a fuck not a relationship  trying to sound like a hoe.,sarcasm,tweeteval_irony_train
"@user wait...there's a ""New Wii U""?",sarcasm,tweeteval_irony_train
@user Electricity generated in Kashmir can illuminate whole India: PM but it's only not illuminating #Kashmir,sarcasm,tweeteval_irony_train
The  of how worst films become must see #films:,sarcasm,tweeteval_irony_validation
thankful our stat teacher is dropping the lowest quiz @user #lifesaved,sarcasm,tweeteval_irony_train
Oh sprints I love you,sarcasm,tweeteval_irony_train
"hit 1000 follower on instagram, ive officially made it in life",sarcasm,tweeteval_irony_train
Well done @user for making it possible to get emergency messages to a member of staff.,sarcasm,tweeteval_irony_train
Smh. Yesterday I was losing my voice. Today woke up with a mean ass cough and a headache 😒Christmas could be any better,sarcasm,tweeteval_irony_train
@user @user @user same here. Tryin to link d convos bt another tweet cums up. #Sarcasm is the only wrd repeated.😂😂😂😂😂,sarcasm,tweeteval_irony_test
"So far today: 1 ruined mug, I've cried twice, I've gotten 0 things on my To-Do List done and I'm 100% furious. #GoodStartToTheDay",sarcasm,tweeteval_irony_validation
Fuck getting a flat tire and my car dying coming home from work at 5am. Thanks god for my friends. Great way to end/start my day,sarcasm,tweeteval_irony_train
"Thanks mum for farting ... Not once, but twice during dinner with the BF. #NiceOne",sarcasm,tweeteval_irony_validation
Say no more.... #bigclub,sarcasm,tweeteval_irony_train
"@user and we know abt the ""goal"" that (never) crossed the line  #holierthanthou #henryisalegend",sarcasm,tweeteval_irony_train
Mondays are fine. It's your life that sucks.||It's the first day of class and you see that ... Ugh? Face?|#UrsulaOnAMonday|#wow,sarcasm,tweeteval_irony_validation
@user oh yeah!!! 2nd :D #HoldTheApplause hahaha lol  <33,sarcasm,tweeteval_irony_train
I love waking up at 3am feeling like my insides are being chopped into tiny pieces and set on fire.  #killmenow 😭🔪🔥,sarcasm,tweeteval_irony_train
Gawd! I love 9am lectures and 4-6pm lectures.,sarcasm,tweeteval_irony_train
So there used to be a crossfit place here.... #irony #pizzawins,sarcasm,tweeteval_irony_test
Just seen 3 bikes on bikes.,sarcasm,tweeteval_irony_train
"hula hoops, hot chocolate and law revision. my breaks in work are filled with glamour and fun.",sarcasm,tweeteval_irony_validation
Absolutely appalling service once again from @user Can't wait for the rise in fares next month  #excuses #joke,sarcasm,tweeteval_irony_validation
"I love seeing a guy go 50 and texting in a school zone, #soproud  #gpabdrivers",sarcasm,tweeteval_irony_validation
@user @user Pulled by White Van Man by the looks of it. Yuk .. so naff. That keeps the magic of xmas alive..#NOT,sarcasm,tweeteval_irony_test
@user We study hard.. 📚🙊  #procrastinators 👯,sarcasm,tweeteval_irony_train
"People these days are so loving, accepting, and nonjudgmental. It's great.",sarcasm,tweeteval_irony_train
"HaHaHaHa!! #hypocrisy  ""MT @user Katie Hopkins calls Russell Brand a bully..........:",sarcasm,tweeteval_irony_train
Yay I just love this time of the month...! #Sarcasm,sarcasm,tweeteval_irony_test
I'm so afraid.,sarcasm,tweeteval_irony_train
@user @user That's going to stand him in good stead as. #chancellor. |.,sarcasm,tweeteval_irony_train
It's a comforting thought:every tax payer will b reminded of #OCARE being rammed in2 law when answering questions on 2014 tax forms,sarcasm,tweeteval_irony_train
Woke up to find out my vehicle insurance went up $22 a month!! Merry Christmas to me...  😒,sarcasm,tweeteval_irony_train
This is a great time for me not to be feeling well...  😒,sarcasm,tweeteval_irony_validation
@user there is no way you could mean that. no track record whatsoever,sarcasm,tweeteval_irony_train
"Wow thanks for the good vibes right before my exam, parents.",sarcasm,tweeteval_irony_train
@user @user I'm sure it's largely ignored in practice. In NY you can't do any govt work if you have convicts,sarcasm,tweeteval_irony_train
